,gaw10_score,upper_exp_1,rw_exp_1,comb_ipr90,comb_ipr_1,in_strength_1,path_17,upper_sign_stat_2,path_7,upper_ipr90,motif_9_1,rw_exp_3,path_20,lower_exp_3,rw_ipr_1,motif_11_2,in_out_strength_2,comb_ipr_2,motif_8_1,NetEMD_lower_2,NetEMD_rw_1,motif_14_1,lower_exp_1,small_community,upper_ipr_4,upper_exp_3,path_16,rw_ipr_4,motif_5_2,path_19,motif_15_2,lower_ipr90,in_strength_2,comb_absolute_value,path_12,lower_ipr_4,motif_12_1,first_density,NetEMD_upper_2,motif_6_2,motif_4_1,motif_13_2,NetEMD_upper_1,upper_exp_4,path_3,upper_sign_equal_2,in_out_strength_1,motif_7_2,rw_sign_equal_2,comb_exp_3,motif_13_1,path_10,path_9,lower_sign_equal_1,motif_14_2,motif_4_2,comb_ipr_3,comb_exp_4,motif_5_1,path_11,rw_sign_stat_2,comb_sign_equal_2,upper_abs90,motif_10_1,degree_std,upper_ipr_3,lower_sign_stat_1,motif_12_2,motif_16_2,rw_sign_stat_1,out_strength_1,path_18,path_2,NetEMD_rw_2,rw_ipr_2,gaw_score,comb_exp_1,motif_15_1,lower_sign_equal_2,lower_ipr_1,gaw20_score,rw_ipr_3,lower_exp_2,motif_7_1,comb_sign_stat_1,path_6,lower_ipr_3,lower_sign_stat_2,rw_sign_equal_1,NetEMD_lower_1,motif_10_2,lower_exp_4,comb_sign_equal_1,path_5,second_density,rw_exp_2,upper_absolute_value,comb_sign_stat_2,second_strength,lower_abs90,rw_abs90,NetEMD_comb_1,lower_ipr_2,third_density,motif_16_1,motif_9_2,rw_exp_4,lower_absolute_value,out_strength_2,rw_absolute_value,comb_abs90,upper_ipr_2,comb_ipr_4,upper_exp_2,upper_sign_stat_1,motif_8_2,rw_ipr90,first_strength,upper_ipr_1,upper_sign_equal_1,path_8,motif_6_1,path_15,path_14,comb_exp_2,motif_11_1,NetEMD_comb_2,path_13,path_4,type
0,0,18.81475099984771,10.165031942332385,0.0,31.045782055258943,0.0,0.0,0.13078200388542255,0.0,17.468151437754923,0,0.0,0.0,8.0,12.653536098030571,0,0.0,15.387461839028513,0,0.0,0.0,0,22.25291979013182,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.1263990131899,0.0,0.6546657599109835,0.0,0.0,0,2.282716328196932,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,6.459253581565975,0,0.0,0.2050415746287147,0.0,12.536394787214343,0,0.19219897159005156,0.0,9.44855951845052,0,0,10.735247309341387,0.0,0.0,0.0,0.0,0.0,0.0,23.6210664972812,0,0.0,24.89519976972544,0.0,0.0,1.9053559967080398,0,8.673534635127591,0.0,8.0,0.17763733951566965,0.0,0.0,0,0.0,0.0,0.0,0.020565011965738126,0.0,0.858103442255016,0.21230920012117027,0.012368043929736042,10.700158191771214,24.897326580738973,0.0,0.0,0.0,0,0,0.0,1.9842823458213807,0.0,1.1414810663728925,14.228318592479567,0.0,10.420714622521349,1.8218565992583102,7.159044284587756,0,11.689534437036178,1.3728528762007006,16.719707931566962,0.0,0.0,0,0.0,0.0,13.728677236922326,0,0.0,0.0,0.0,0
1,0,10.523741835854732,7.659763471920815,4.241285661159907,8.796796315790278,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.932540059665147,0,0.0,0.0,0,0.0,0.0,0,3.973290346213409,0,0.0,8.0,0.0,2.7358319825518564,0,0.0,0.0,6.77908079317068,0.0,0.7611784704753386,0.0,2.476834700429875,0,3.299030170990374,0.0,0,0,0,0.0,2.1948199474846026,0.0,0.0,0,0,0.0,4.911414271267601,0,0.0,0.0,0.0,0,0,3.917029829093699,6.773934027475583,0,0.0,0.0,0.0,0.0,0,-1.247493699496475,8.0,1.7945220994899835,0,0,0.0,0.0,0.0,0.0,0.0,5.979300110132572,0.0,6.231064369241793,0,0.0,7.340130115084685,0.0,0.0,5.931691174208243,0,1.6599462519290626,0.0,0.0,0.047224265776052196,0.0,0.0,0,0.0,0.0,0.0,0.05236555826968848,5.310135592757407,1.4595789302611335,0.043682796103396385,0.0249808685115681,0.0,0.0,0.0,6.6556434659457455,0.0,0,0,2.6259377940971937,2.0657561384793626,0.0,1.2046663560454087,2.4471818395230738,0.0,2.253268494298725,1.8131486523436835,0.0,0,8.228353691828735,1.5737947162287904,14.147631587822517,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,ring
2,0,2.6411152085488276,0.0,4.101772831068139,4.680796922226192,0.0,0.0,0.0,0.0,2.3890132335941248,0,9.67743775647295,0.0,0.0,0.0,0,0.0,8.0,0,0.0,0.0,0,0.0,0,9.005184909049731,10.271837525089195,0.0,4.605287841855693,0,0.0,0.0,0.0,0.0,2.0227344842916732,0.0,0.0,0,3.234624552136427,0.0,0,0,0,0.0,9.40002774267651,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,5.783000470624946,0,0.0,0.0,0.0,0.0,0,1.0920068910191307,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10.016143234477594,0.0,3.8681814868945983,0,0.0,0.0,0.0,8.0,1.9332649335896228,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.046878616697629376,9.419251943422484,1.238766619466772,0.0,0.020087461251862223,0.0,0.0,0.0,0.0,0.0,0,0,4.690606855202004,1.6596448383015334,0.0,1.754059087316859,0.0,8.0,8.0,8.0,0.0,0,1.6672816317981372,1.3860348263784934,6.427578774716157,0.0,0.0,0,0.0,0.0,8.0,0,0.0,0.0,0.0,0
3,0,11.160451328082697,2.9378645438871045,0.0,8.899267197392875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.6382051317081,0,0.0,0.0,0,0.0,0.0,0,10.284699688581416,0,2.57893657763786,0.0,0.0,1.8583861345066768,0,0.0,0.0,3.8273737752988817,0.0,0.7929825648917018,0.0,3.217208911232986,0,2.4237487752449822,0.0,0,0,0,0.0,2.0989630853115386,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,4.91385620169472,0,0.0,0.0,0.0,0.0,0,0.9120453071333149,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.629161910037711,0,0.0,11.970219360017198,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.734249508156519,0.0,0.0,0.022651857712569928,0.0,0.8070662265891538,0.0,0.013158565504969483,0.0,0.0,0.0,0.0,0.0,0,0,2.1942837054789672,2.6316616577741865,0.0,1.603571059892513,0.0,6.050739564146756,6.418254084563432,5.277478809735735,0.0,0,3.889065449858456,1.4079665090317348,19.04825332659895,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,path
4,0,3.9715783428869846,5.710791370122635,0.0,17.390480405110054,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.044493556940724,0,0.0,18.064154068995677,0,0.0,0.0,0,0.0,0,1.9391542357135034,0.0,0.0,5.339388320912531,0,0.0,0.0,0.0,0.0,1.0907899980737674,0.0,0.0,0,2.1923155162954697,0.0,0,0,0,0.0,2.10552419329126,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,16.058681045229736,0,0.0,0.0,0.0,0.0,0,-0.5276473639532118,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10.841719630746086,0.0,19.27239882227106,0,0.0,1.6950830121790825,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.017538524130363758,11.168578110388749,1.927572906575364,0.0,0.010960129067370674,0.0,0.0,0.0,0.0,0.0,0,0,3.2282700146489187,1.2353920146938298,0.0,1.1948874667544405,0.0,8.0,17.29073948160864,7.423166386161935,0.0,0,1.868761218974338,1.3700161334213343,4.704816217585903,0.0,0.0,0,0.0,0.0,17.675411880166166,0,0.0,0.0,0.0,0
5,0,3.9715783428869846,5.710791370122635,0.0,17.390480405110054,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.044493556940724,0,0.0,18.064154068995677,0,0.0,0.0,0,0.0,0,1.9391542357135034,0.0,0.0,5.339388320912531,0,0.0,0.0,0.0,0.0,1.3246975833199381,0.0,0.0,0,2.1923155162954697,0.0,0,0,0,0.0,2.10552419329126,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,16.058681045229736,0,0.0,0.0,0.0,0.0,0,0.732083723247499,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10.841719630746086,0.0,19.27239882227106,0,0.0,1.6950830121790825,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.017538524130363758,11.168578110388749,1.8930786308560743,0.0,0.010960129067370674,0.0,0.0,0.0,0.0,0.0,0,0,3.2282700146489187,1.6152664289648786,0.0,1.6687049470326263,0.0,8.0,17.29073948160864,7.423166386161935,0.0,0,1.868761218974338,1.3700161334213343,4.704816217585903,0.0,0.0,0,0.0,0.0,17.675411880166166,0,0.0,0.0,0.0,0
6,0,13.007633880878084,9.477256468379439,1.7356335831883631,6.335652397875674,0.0,0.0,0.0,0.0,13.334069152950867,0,0.0,0.0,0.0,9.423503603304097,0,0.0,4.049927211824399,0,0.0,0.0,0,17.256630580570295,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.8204803052677803,0.0,0.6208090987619151,0.0,2.1221122894899977,0,2.1923155162954697,0.0,0,0,0,0.0,1.724295610532954,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1.910451863317998,0,0.0,0.06551031877035844,0.0,12.443328217475386,0,-1.247493699496475,0.0,9.443686874386733,0,0,3.3080336784668534,0.0,0.0,0.0,0.0,2.3497100892944656,0.0,7.792777146136222,0,0.0,17.30904320604098,0.0,0.0,12.742822872778824,0,5.22444279039901,0.0,0.0,0.20851372017115932,0.0,0.0,0,0.0,0.0,0.0,0.017538524130363758,2.4450791583767266,1.4735505115373457,0.10414849324561495,0.010960129067370674,10.753797890933102,5.173382174152731,0.0,9.657100963507018,0.0,0,0,0.0,1.6214287773996807,0.0,1.0817695077624783,1.9316105300661939,0.0,2.4173694641811245,0.0,0.0,0,9.24506792489205,1.3700161334213343,14.336835522005067,0.0,0.0,0,0.0,0.0,4.319611668042805,0,0.0,0.0,0.0,0
7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.44245796526483,0.0,28.5704874820592,0.0,0,0.0,39.79712126218678,0,0.0,0.0,0,0.0,0,41.54656408810679,36.62251910841126,0.0,58.80422437710514,0,0.0,0.0,0.0,0.0,3.290276962541599,0.0,23.578114598319033,0,2.282716328196932,0.0,0,0,0,0.0,33.26388349925654,0.0,0.0,0,0,0.0,43.35869369104937,0,0.0,0.0,0.0,0,0,42.532313544558484,29.822487206157525,0,0.0,0.0,0.0,0.0,0,0.19219897159005156,36.35819302391661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,44.84977662288848,0.0,0.0,0,0.0,0.0,0.0,29.207560393951304,16.255078604830192,0,0.0,0.0,25.315919450099265,0.0,0.0,0.0,0,26.604296563948125,0.0,0.0,0.020565011965738126,49.61928569809704,2.257819427090925,0.0,0.012368043929736042,0.0,0.0,0.0,13.982774440487802,0.0,0,0,51.58208745981941,2.5880851839304526,0.0,3.2160594075020463,0.0,44.10306029122806,34.50179963984429,44.6727976458476,0.0,0,0.0,1.3728528762007006,0.0,0.0,0.0,0,0.0,0.0,40.52593944919647,0,0.0,0.0,0.0,0
8,0,0.0,0.0,4.981841633261626,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3568734049427396,0.0,6.309765564549709,0.0,0,0.0,3.802133775029829,0,0.0,0.0,0,0.0,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.8721027204202136,0.0,3.9604729538739103,0,2.1923155162954697,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1.8647154361169247,0,0.0,0.0,0.0,0.0,0,0.732083723247499,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.516310080014291,0.0,0.0,0,0.0,0.0,0.0,2.2320226130102134,13.158317403013413,0,0.0,0.0,6.698918534057724,0.0,0.0,0.0,0,4.119020957700348,0.0,0.0,0.017538524130363758,3.746907010543086,2.9841626008650888,0.0,0.010960129067370674,0.0,0.0,0.0,11.803517756611392,0.0,0,0,0.0,1.9670738414474012,0.0,2.15515514096434,0.0,0.0,2.8951980571032325,0.0,0.0,0,0.0,1.3700161334213343,0.0,0.0,0.0,0,0.0,0.0,3.8025426361640458,0,0.0,0.0,0.0,0
9,0,2.6411152085488276,0.0,4.101772831068139,4.680796922226192,0.0,0.0,0.0,0.0,2.3890132335941248,0,9.67743775647295,0.0,0.0,0.0,0,0.0,8.0,0,0.0,0.0,0,0.0,0,9.005184909049731,10.271837525089195,0.0,4.605287841855693,0,0.0,0.0,0.0,0.0,1.8807569042228398,0.0,0.0,0,3.1649853661480285,0.0,0,0,0,0.0,9.40002774267651,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,5.783000470624946,0,0.0,0.0,0.0,0.0,0,0.37216055547586735,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10.016143234477594,0.0,3.8681814868945983,0,0.0,0.0,0.0,8.0,1.9332649335896228,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04164454429142143,9.419251943422484,1.4116343632960584,0.0,0.01843210039618855,0.0,0.0,0.0,0.0,0.0,0,0,4.690606855202004,1.3749866313089711,0.0,1.6496892319901102,0.0,8.0,8.0,8.0,0.0,0,1.6672816317981372,1.4008396301103299,6.427578774716157,0.0,0.0,0,0.0,0.0,8.0,0,0.0,0.0,0.0,0
10,0,0.0,0.0,4.981841633261626,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3568734049427396,0.0,6.309765564549709,0.0,0,0.0,3.802133775029829,0,0.0,0.0,0,0.0,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3204408421491338,0.0,3.9604729538739103,0,2.282716328196932,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1.8647154361169247,0,0.0,0.0,0.0,0.0,0,0.37216055547586735,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.516310080014291,0.0,0.0,0,0.0,0.0,0.0,2.2320226130102134,13.158317403013413,0,0.0,0.0,6.698918534057724,0.0,0.0,0.0,0,4.119020957700348,0.0,0.0,0.020565011965738126,3.746907010543086,1.9669360259783493,0.0,0.012368043929736042,0.0,0.0,0.0,11.803517756611392,0.0,0,0,0.0,2.3714360734132884,0.0,1.6506118539405754,0.0,0.0,2.8951980571032325,0.0,0.0,0,0.0,1.3728528762007006,0.0,0.0,0.0,0,0.0,0.0,3.8025426361640458,0,0.0,0.0,0.0,0
11,0,10.523741835854732,7.659763471920815,4.241285661159907,8.796796315790278,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.932540059665147,0,0.0,0.0,0,0.0,0.0,0,3.973290346213409,0,0.0,8.0,0.0,2.7358319825518564,0,0.0,0.0,6.77908079317068,0.0,2.277850908116035,0.0,2.476834700429875,0,2.633960726832884,0.0,0,0,0,0.0,2.1948199474846026,0.0,0.0,0,0,0.0,4.911414271267601,0,0.0,0.0,0.0,0,0,3.917029829093699,6.773934027475583,0,0.0,0.0,0.0,0.0,0,0.012237387704235726,8.0,1.7945220994899835,0,0,0.0,0.0,0.0,0.0,0.0,5.979300110132572,0.0,6.231064369241793,0,0.0,7.340130115084685,0.0,0.0,5.931691174208243,0,5.178704794415683,0.0,0.0,0.047224265776052196,0.0,0.0,0,0.0,0.0,0.0,0.028944623371789935,5.310135592757407,2.94912204032555,0.15174495408510064,0.015453391218977524,0.0,0.0,0.0,6.6556434659457455,0.0,0,0,2.6259377940971937,0.9894573078976578,0.0,0.8864893294907196,2.4471818395230738,0.0,2.253268494298725,1.8131486523436835,0.0,0,8.228353691828735,1.4062586009269546,14.147631587822517,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
12,0,0.0,0.0,2.084480005600695,0.0,0.0,0.0,0.0,0.0,0.0,0,3.456528899482385,0.0,8.0,0.0,0,0.0,3.8535860249937928,0,0.0,0.0,0,0.0,0,10.301885502855152,2.401902430253142,0.0,1.9297353015411394,0,0.0,0.0,0.0,0.0,1.4338987279393476,0.0,10.030882185832436,0,2.282716328196932,0.0,0,0,0,0.0,12.815967859888792,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3.8986745893880967,0,0.0,0.0,0.0,0.0,0,-0.7076089478390276,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.954341718050221,0.0,0.0,0,0.0,0.0,0.0,2.9156384173856447,18.631074117386262,0,0.0,0.0,8.0,0.0,0.0,0.0,0,6.539180896067159,0.0,0.0,0.020565011965738126,5.210265759124159,1.488260475092713,0.0,0.012368043929736042,0.0,0.0,0.0,18.015576598978036,0.0,0,0,2.1342992451302707,1.4605576319430222,0.0,2.0272815968045275,0.0,0.0,6.719907397619393,0.0,0.0,0,0.0,1.3728528762007006,0.0,0.0,0.0,0,0.0,0.0,3.8609965425313653,0,0.0,0.0,0.0,0
