,type,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20
0,path,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.734061955635277,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,1.794517424829162,0.0,4.976234724873437,4.461752888926691,0.0,0.0,2.7735406794124153,2.022491585869209,0.0,0.0,0.0,0.0,0.0,0.0,2.2505848341995343,0.0,0.0,2.625204108894833,2.6498265776007712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0712551977222462,0.0,0.0,0.0,0.0,0.0,2.252468816599083,0.0,1.882685431481394,1.9800367939461143,0.0,0.0,0.0,0.0,0.0,3.117096767971529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0421461846832103,0.0,0.0,0.0,0.0,0.0,0.0,0.10471490905839272,0.2315997819549232,0.0,0.0,0.0,0.15791962103658383,0.5969008024717896,0.23413540143255032,0.7902614856732296,0.7946422125993631,0.5246615110896674,0.4635268805872381,1.009921766491584
1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599271727538248,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,7.987313459915675,6.873388892858566,0.0,0.0,0.0,0.0,0.0,0.0,8.601314479712917,1.7247021592967715,0.0,0.0,0.0,0.0,1.3156260656826846,25.05234421579477,14.19389342623639,2.800441336275541,3.0711178648988096,8.0,7.468971181278795,3.0083695382974383,3.9718896925194223,11.555271653117527,2.6695453567331113,0.0,0.0,0.0,0.0,1.403165816576657,32.03350939411784,31.188143317437106,15.68228909483936,14.413675972063746,0.0,0.0,7.194488374025345,3.8763055628947924,4.761925536276598,4.129418529112532,1.770187950040223,0.028551418549035854,0.0,0.0,0.9897999584832364,26.5011528182435,14.24000501424954,0.0,2.0535155175997395,0.0,0.0,0.0,0.0,3.4288162479452615,1.6673730085655154,0.0,0.0,0.0,0.0,1.4812958804935081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19566452148613755,0.4835348493737087,0.0,0.0,0.3476666824832965,0.8918818766833598,0.0,1.369277712655398,0.008722073093892094,0.24564748263341074,0.12494367758572997,0.6394940394286216
2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259953407381911,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,0.0,0.0,14.010599343769,14.797605530209097,11.861103641054122,12.07898017803113,11.084889269781659,13.814745675723582,0.0,0.0,0.0,0.0,0.0,0.0,1.9139386253046171,0.0,0.0,14.379676466703355,12.999234328428345,2.1211076568136367,3.428430198938001,14.4263945864557,14.71097514226394,0.0,0.0,0.0,0.0,0.0,0.0,1.7680269029801554,0.0,0.0,1.777166020195587,2.2935943531466205,8.0,8.0,2.8131915516815087,11.409739553129109,0.0,0.0,0.0,0.0,0.0,0.0,2.117126269890313,0.0,0.0,38.74075006506532,38.93208558615847,8.0,8.0,15.981656131541735,14.274532615679142,0.0,0.0,0.0,0.0,0.0,0.0,1.632434610482139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22487153516160127,0.05281533500207953,0.0,0.0,0.8039423965164028,0.9637887901262349,0.7052699646132967,0.9542183625070445,0.4905597286139832,0.21482414236214947,0.43439421482148843,0.5665811044548177
3,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23393183201563833,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,0.0,0.0,12.580993740896362,13.276124747756063,8.0,8.0,2.316652586094471,3.547696945735768,0.0,0.0,0.0,0.0,0.0,0.0,1.5618474603570747,0.0,0.0,5.566719140033246,5.981216312530427,0.0,0.0,1.6775572493213686,2.59381830824608,0.0,0.0,0.0,0.0,0.0,0.0,2.0117997109684596,0.0,0.0,0.0,0.0,0.0,0.0,4.772868005172767,5.656061503847423,0.0,0.0,0.0,0.0,0.0,0.0,1.3705308621607712,2.798249544346094,0.0,29.880087410578113,27.67956422952439,8.0,8.0,16.056842600422915,13.61919543656874,0.0,0.0,0.0,0.0,0.0,0.0,2.060013218125408,0.0,0.0,0.0,0.0,0.0,0.0,0.0641135768518908,0.8471452745842476,0.367978744272472,0.0,0.09342180125952285,0.2599553582078327,0.9645279371504147,1.0754016397112895,1.1183044271866946,0.40630104274087275,0.0,0.3234418461128312,0.0
4,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3952641299574575,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,0.0,0.0,24.78287742243672,26.75185210828225,10.068967189735993,11.458163108793897,17.768739484073016,13.779992087441155,0.0,0.0,0.0,0.0,0.0,0.0,1.740207583279357,0.0,0.0,6.912141230393914,8.632271393107402,3.2534235786589205,3.7497593047638316,4.22069310233646,4.740172937132541,0.0,0.0,0.0,0.0,0.0,0.0,2.274132687346167,0.0,0.0,2.6641710574117448,6.451899704025141,8.0,10.30441095600868,13.981847839928468,9.462301791549642,0.0,0.0,0.0,0.0,0.0,0.0,1.043082395355204,0.0,0.0,5.588149026167357,5.601848326659107,1.6656133718260482,2.381539808280104,2.042583668041141,3.7516679299906013,0.0,0.0,0.0,0.0,0.0,0.0,1.59398785590249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4767399174943784,0.4254922426837345,0.5958068900600986,0.6569156137835699,1.2745110195651783,0.0,0.4731767102723213,0.020065464713814502,0.5592522749906081
5,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41139735975163855,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,1.7588198694530959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690993238118357,1.6581778936727267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8725540946639376,0.0,0.0,0.0,0.0,0.0,1.2958178192209342,1.932134420525122,2.2925460664959054,0.0,0.0,0.0,0.0,1.8907677733883803,0.0,3.6410998297727897,0.0,0.0,0.0,0.0,0.0,2.573823086093421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709170704915951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42865090217453966,0.2039859404273026,0.0,0.5758841896913647,0.0,0.5149255226198255,0.5846002707061676,1.059475845014415,0.8447753997310546,0.2285220638627516,0.529690578510757,0.5482203888038434
6,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792610237829152,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,7.987313459915675,6.873388892858566,0.0,0.0,0.0,0.0,0.0,0.0,8.601314479712917,1.7247021592967715,1.8720113369470592,0.0292501771397978,0.0,0.0,1.1737992594942614,25.05234421579477,14.19389342623639,2.800441336275541,3.0711178648988096,8.0,7.468971181278795,3.0083695382974383,3.9718896925194223,11.555271653117527,2.6695453567331113,0.0,0.0,0.0,0.0,1.3999889441433762,32.03350939411784,31.188143317437106,15.68228909483936,14.413675972063746,0.0,0.0,7.194488374025345,3.8763055628947924,4.761925536276598,4.129418529112532,5.461996290823094,0.08730867203541941,0.0,0.0,0.8183801956936186,26.5011528182435,14.24000501424954,0.0,2.0535155175997395,0.0,0.0,0.0,0.0,3.4288162479452615,1.6673730085655154,0.0,0.0,0.0,0.0,1.425190422083714,0.0,0.0,0.0,0.0,0.0,0.0,0.12008750951482461,0.10241622751108784,0.0,0.0,0.12684294911878352,0.13929667403558796,0.42473139721495334,1.1871790141449186,1.4215976250686324,0.5603510307991297,0.09827876034829981,0.6771836888303776,0.5158861603986696
7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0567265515189155,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,7.987313459915675,6.873388892858566,0.0,0.0,0.0,0.0,0.0,0.0,8.601314479712917,1.7247021592967715,0.0,0.0,0.0,0.0,0.9377939431158032,25.05234421579477,14.19389342623639,2.800441336275541,3.0711178648988096,8.0,7.468971181278795,3.0083695382974383,3.9718896925194223,11.555271653117527,2.6695453567331113,0.0,0.0,0.0,0.0,1.1493398938404373,32.03350939411784,31.188143317437106,15.68228909483936,14.413675972063746,0.0,0.0,7.194488374025345,3.8763055628947924,4.761925536276598,4.129418529112532,3.7277692263179536,0.06103250439140213,0.0,0.0,0.6925054024297587,26.5011528182435,14.24000501424954,0.0,2.0535155175997395,0.0,0.0,0.0,0.0,3.4288162479452615,1.6673730085655154,0.0,0.0,0.0,0.0,1.2844853719133411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152483522184182,0.0,0.221628940362376,0.15543063415678474,0.3684756481906218,0.0,0.6531782578004126,0.2318562888974416
8,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47593027892836715,5.423343721725144,0.15495267776357555,8.0,0,2.4191265037891,0.06911790010826001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994668629601777,0.0,0.0,2.591547809547223,3.066531933204323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7570491986996193,0.0,0.0,5.828405976554167,5.046448035528575,0.0,0.0,6.0237941083944175,8.04101831338856,0.0,0.0,0.0,0.0,0.0,0.0,1.638206922422837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9292847749183448,0.0,0.0,0.0,0.0,0.0,0.0,1.90303545124712,0.0,0.0,0.0,0.0,0.0,0.0,0.20321888638332788,0.30465244290706606,0.5258567380351561,0.0,0.0,0.0,1.0798549112472173,0.9128444049814327,0.9998893622572647,0.9505744958934705,0.3049825351824229,0.7908274388147312,0.6695598198814331
9,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2180588494607345,1.0002529496917691,0.00119077732106163,0.0,0,0.9986770388747949,0.0011889012367557082,7.987313459915675,6.873388892858566,0.0,0.0,0.0,0.0,0.0,0.0,8.601314479712917,1.7247021592967715,1.8720113369470592,0.0292501771397978,0.0,0.0,1.368577556824188,25.05234421579477,14.19389342623639,2.800441336275541,3.0711178648988096,8.0,7.468971181278795,3.0083695382974383,3.9718896925194223,11.555271653117527,2.6695453567331113,0.0,0.0,0.0,0.0,0.939358636604334,32.03350939411784,31.188143317437106,15.68228909483936,14.413675972063746,0.0,0.0,7.194488374025345,3.8763055628947924,4.761925536276598,4.129418529112532,3.5148248293375044,0.055391985922840184,0.0,0.0,1.3927626827297779,26.5011528182435,14.24000501424954,0.0,2.0535155175997395,0.0,0.0,0.0,0.0,3.4288162479452615,1.6673730085655154,3.233389907138194,0.07886316846678523,0.0,0.0,0.9409306205574044,0.0,0.0,0.0,0.0,0.0,0.0,0.16476583444624224,0.0,0.3575895138621777,0.0,0.676226015641171,0.14054644336606262,0.8304128366947386,0.7374737383382263,1.2432591234357344,0.21498481236388042,0.2280967536170832,0.0,0.6064786501333016
