,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,type
0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,2.109369147931957,1.8339146358159146,0.0,0.0,0.0,0.0,0.0,0.28791329335783855,1.6802169121285757,0.01272891600097406,0.0,0,1.2231557328828355,0.009266331309718451,2.24034625357782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262786037056756,0.0,0.0,0.0,0.0,0.0,1.342326205747861,2.214783078346122,1.6895650860265812,1.7140731746833346,2.2666614688160136,0.0,0.0,0.0,0.0,3.7555244539161325,0.0,0.0,0.0,0.0,0.0,1.3929107882715672,6.680170853208045,3.564603430582586,10.982964304979731,11.152618810875673,8.0,8.0,3.9138926754114896,4.4231642894686205,2.230680686205603,0.0,0.0,0.0,0.0,0.0,1.0366004447888648,2.456739571659458,1.7118281484217772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3136703573614072,0.0,0.0,0.0,0.0,0.0,0.6091119939866302,0.27695415425556374,0.7936025776071604,0.9271978266346572,1.1397158212360021,0.7365973942783384,1.1461844559843724,1.4392989282975184,1.8537386726522191,1.8907570188216423,2.184875759976708,1.8357277567778754,2.367689430203116,1.2600448024657385,0
1,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238153272077082,1.3676666429700248,0.007013675092153973,0.0,0,1.175924973919407,0.006030384481637985,3.690008521028661,0.0,5.827082922708237,5.125631698342861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753214252162526,1.7045385153615555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6729255341819669,0.0,0.0,0.0,0.0,0.0,1.6645150700319655,3.8189924937116455,0.0,14.141965252542192,12.423340758954026,8.0,8.0,6.77234491294369,4.624211932324759,6.875426068119792,0.0,0.0,0.0,0.0,0.0,1.5206317430141651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7593864446924057,0.0,0.0,0.36441025072375977,0.0,0.2648394733345105,0.5697008297006722,0.10738167703947253,0.011379231789296507,0.5464373416260326,0.0,0.6446500576460242,1.5027461591648967,1.1938544136558658,1.8448398872206901,1.8363671678377103,2.4720381729085092,2.3598455724374383,2.1242550063827674,1.7604252954520598,0
2,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06996227643290365,1.6802169121285757,0.01272891600097406,0.0,0,1.2231557328828355,0.009266331309718451,0.0,0.0,0.0,0.0,0.0,1.819198361051439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6188843978646152,1.6788688544100907,0.0,10.097603818366172,10.363852397770666,0.0,0.0,4.927228900702403,2.583281726066837,0.0,0.0,0.0,0.0,0.0,0.0,2.911709621899583,0.0,0.0,9.927011711333435,10.403816013110383,20.065421604966343,20.026625288329804,15.651752275696065,14.036686875547897,2.7824461194132186,0.0,0.0,0.0,0.0,0.0,0.8354148440148109,5.011077045662951,2.377304154339008,8.0,8.0,0.0,2.29028527590044,7.956038125481531,5.077867745342752,0.0,0.0,0.0,0.0,0.0,0.0,1.9249920821083921,0.0,0.0,0.0,0.0,0.3227566648465626,0.36757314701532867,0.7779321296270557,1.39333150515159,0.5451380977297852,0.9733367668312606,0.0,1.112402294387433,1.8757826047399533,0.7113072781244054,1.5719717514157665,2.070417789203782,1.2396253054164856,1.9317374034336172,1.5016030293907328,0
3,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14798874049203123,1.580526978429817,0.013743712855911453,0.0,0,1.3202799532934788,0.01148069524603025,0.0,0.0,0.0,0.0,0.0,1.819198361051439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2862192879055496,1.6788688544100907,0.0,10.097603818366172,10.363852397770666,0.0,0.0,4.927228900702403,2.583281726066837,0.0,0.0,0.0,0.0,0.0,0.0,1.6349154572548954,0.0,0.0,9.927011711333435,10.403816013110383,20.065421604966343,20.026625288329804,15.651752275696065,14.036686875547897,2.7824461194132186,0.0,0.0,0.0,0.0,0.0,1.951030341802755,5.011077045662951,2.377304154339008,8.0,8.0,0.0,2.29028527590044,7.956038125481531,5.077867745342752,0.0,0.0,0.0,0.0,0.0,0.0,2.17247153681454,0.0,0.0,0.0,0.0,0.0,0.5754636120377116,0.0,0.9586888687857723,0.4356264514005555,0.4653783894642902,0.2949941341994675,0.7125700988487795,1.0959036750997795,2.1250532497914927,1.681424868607674,1.8356578154632275,2.293241382918832,2.072120029299047,2.0087347359055356,0
4,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3467193335791732,1.64777999632974,0.012389323280674736,0.0,0,1.2394446540806312,0.009319132737448355,2.24034625357782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262786037056756,0.0,0.0,0.0,0.0,0.0,1.670017543260634,2.214783078346122,1.6895650860265812,1.7140731746833346,2.2666614688160136,0.0,0.0,0.0,0.0,3.7555244539161325,0.0,0.0,0.0,0.0,0.0,0.9322761523803111,6.680170853208045,3.564603430582586,10.982964304979731,11.152618810875673,8.0,8.0,3.9138926754114896,4.4231642894686205,2.230680686205603,0.0,0.0,0.0,0.0,0.0,2.4566193577239592,2.456739571659458,1.7118281484217772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4639971430669618,0.0,0.0,0.0,0.0,0.365964125299433,0.0,0.0,0.7359235140305279,0.0,0.2417001961686818,0.0,0.8464546536438459,0.9424798284769331,1.6768608643921779,1.546837339550302,1.9434837863016763,1.9053665953566075,2.1346867062986328,1.8582544791166506,0
5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,2.2595698815145826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1789377848953711,2.3154482412315818,0.0340507094298762,1.5046755269835537,0,1.4874604562737281,0.02187441847461365,2.24034625357782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262786037056756,0.0,0.0,0.0,0.0,0.0,1.6132351626739305,2.214783078346122,1.6895650860265812,1.7140731746833346,2.2666614688160136,0.0,0.0,0.0,0.0,3.7555244539161325,0.0,0.0,0.0,0.0,0.0,1.5880893589859522,6.680170853208045,3.564603430582586,10.982964304979731,11.152618810875673,8.0,8.0,3.9138926754114896,4.4231642894686205,2.230680686205603,0.0,0.0,0.0,0.0,0.0,0.9588213708899526,2.456739571659458,1.7118281484217772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538827637585621,0.0,0.0,0.0,0.0,0.0,0.5248559438200601,0.6358554578465229,0.3259578060976912,0.06931895729729917,0.7261041029405454,0.6283021965869392,1.0481337619645419,1.5348042714776968,1.4331613991350995,1.572814199284818,1.9097263003313476,2.497541043909106,2.5875746644811892,1.8727771819823942,0
6,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.564670350504108,1.3676666429700248,0.007013675092153973,0.0,0,1.175924973919407,0.006030384481637985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8834072038460574,4.252338930529953,0.0,0.0,0.0,0.0,0.0,4.064058464350531,4.301563448189727,0.0,0.0,0.0,0.0,0.0,0.0,1.1561529082842121,2.652333552154978,2.6800090432567667,5.966563380428673,7.262739712258223,0.0,0.0,3.827353358447446,2.3228217681569308,2.295408681095852,0.0,0.0,0.0,0.0,0.0,2.2097891570429318,4.54879149183504,0.0,6.233021726701571,5.444871409326623,0.0,0.0,2.941240106028789,2.316228821806877,0.0,0.0,0.0,0.0,0.0,0.0,1.5057640859067136,0.0,0.0,0.0,0.0,0.6215193161899037,0.07603105855608264,0.5261423078574751,0.8276835299036663,0.8862364599608232,0.8207519947022258,0.5794951031880412,1.2708774990797123,1.4313576928325078,1.2295025960366095,1.6830753271154277,2.155145703318431,1.8861871890535813,2.44906281893656,2.0828411715409954,0
7,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9108172997293034,1.927415263449915,0.020724895305913066,0.16780583389836215,0,1.3936355751290834,0.014985328764828854,23.64552701522068,34.13381616120397,0.0,0.0,0.0,0.0,0.0,0.0,23.874983073465504,42.074580863945634,20.553328871986075,0.27847335228125497,0.0,0.0,1.2308788289540056,26.83266781458225,36.1612766218164,4.605535656962382,4.730201342678571,0.0,0.0,0.0,0.0,29.57726412127992,41.8398099564491,18.931748889335783,0.26341889630874926,0.0,0.0,1.0541324900627045,9.60875183022344,10.802834605122749,0.0,0.0,0.0,0.0,0.0,0.0,14.640407109045661,40.56861290981584,21.38062928762677,0.28963685360286207,0.0,0.0,1.421011500007058,31.12465023855078,37.95803885485092,0.0,0.0,0.0,0.0,0.0,0.0,17.95283272664308,38.30308263278316,19.43522039963605,0.25826119521917446,0.0,0.0,1.581392338198303,0.0,0.0,0.0,0.0,0.0,0.0,0.5964918150334672,1.1020997928974006,0.07239618479172645,0.7821238678170233,0.6311278911883105,0.8786337582679493,0.7928372303886312,1.4545194017358916,1.7773573782646068,0.9679438297205551,1.6628439824860337,1.3098737943379755,2.1489917626813884,0
8,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1789377848953711,1.6802169121285757,0.01272891600097406,0.0,0,1.2231557328828355,0.009266331309718451,2.24034625357782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262786037056756,0.0,0.0,0.0,0.0,0.0,1.394550616508556,2.214783078346122,1.6895650860265812,1.7140731746833346,2.2666614688160136,0.0,0.0,0.0,0.0,3.7555244539161325,0.0,0.0,0.0,0.0,0.0,1.8061455263078035,6.680170853208045,3.564603430582586,10.982964304979731,11.152618810875673,8.0,8.0,3.9138926754114896,4.4231642894686205,2.230680686205603,0.0,0.0,0.0,0.0,0.0,0.6158600471890057,2.456739571659458,1.7118281484217772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3434212697304437,0.0,0.0,0.0,0.0,0.0,0.26985087458517004,0.2720687709744322,0.1626964903797513,0.471107135323312,0.8261839708088169,0.5549011219895422,1.3496134050598794,1.2447233905438542,0.6872418209313162,1.387033891419502,1.4766091986954728,1.3655183103700557,1.7877842293503279,1.906810108451511,0
9,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8018417912668359,1.3676666429700248,0.007013675092153973,0.0,0,1.175924973919407,0.006030384481637985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5526874539875584,4.252338930529953,0.0,0.0,0.0,0.0,0.0,4.064058464350531,4.301563448189727,0.0,0.0,0.0,0.0,0.0,0.0,1.819863473987867,2.652333552154978,2.6800090432567667,5.966563380428673,7.262739712258223,0.0,0.0,3.827353358447446,2.3228217681569308,2.295408681095852,0.0,0.0,0.0,0.0,0.0,2.3683476595978483,4.54879149183504,0.0,6.233021726701571,5.444871409326623,0.0,0.0,2.941240106028789,2.316228821806877,0.0,0.0,0.0,0.0,0.0,0.0,2.3911150441689935,0.0,0.0,0.0,0.0,0.0,0.04891264878185051,0.12948903694363792,1.1196344699414253,0.6499877319942572,0.25587296408488075,0.47331913279434945,1.034657203764669,1.1468239486417682,1.0558944434732502,1.597412792891142,1.7057638958311092,1.4724948165166047,2.0786063663408534,1.8594343974358631,0
