,motif_16_2,NetEMD_rw_2,upper_sign_stat_1,upper_exp_2,upper_ipr90,path_5,path_6,lower_sign_stat_2,upper_absolute_value,motif_7_1,path_3,rw_ipr_2,gaw20_score,path_20,in_strength_2,NetEMD_upper_2,upper_ipr_1,lower_sign_equal_2,lower_exp_4,comb_absolute_value,rw_sign_equal_1,motif_11_1,rw_exp_3,first_density,rw_sign_stat_2,motif_13_1,motif_10_1,NetEMD_lower_2,degree_std,path_16,comb_ipr_1,path_4,motif_8_1,in_strength_1,rw_ipr90,path_8,upper_exp_1,comb_ipr_4,path_7,rw_ipr_1,rw_sign_stat_1,comb_sign_equal_2,path_9,rw_ipr_3,comb_exp_3,motif_14_1,lower_absolute_value,motif_15_2,out_strength_1,in_out_strength_1,third_density,small_community,motif_12_1,upper_ipr_2,upper_exp_4,lower_exp_1,rw_ipr_4,NetEMD_comb_1,rw_exp_4,rw_exp_2,comb_exp_1,rw_sign_equal_2,path_15,motif_16_1,upper_sign_stat_2,in_out_strength_2,second_density,comb_ipr90,gaw10_score,lower_ipr_2,path_13,gaw_score,upper_sign_equal_1,upper_sign_equal_2,path_14,motif_9_2,comb_exp_4,lower_sign_stat_1,motif_6_1,motif_15_1,upper_ipr_3,motif_7_2,path_18,lower_abs90,comb_abs90,NetEMD_upper_1,comb_exp_2,motif_9_1,comb_ipr_3,comb_sign_stat_1,path_11,motif_12_2,NetEMD_lower_1,comb_sign_equal_1,motif_4_1,path_2,path_17,motif_6_2,path_12,motif_10_2,motif_5_1,first_strength,motif_11_2,lower_exp_2,second_strength,motif_4_2,lower_ipr_1,upper_exp_3,rw_abs90,rw_exp_1,comb_sign_stat_2,lower_sign_equal_1,motif_13_2,out_strength_2,comb_ipr_2,lower_ipr90,lower_ipr_4,NetEMD_comb_2,upper_abs90,path_10,upper_ipr_4,rw_absolute_value,motif_5_2,motif_14_2,lower_exp_3,motif_8_2,lower_ipr_3,NetEMD_rw_1,path_19,type
0,0,0.0,0.0,0.0,11.6643120168188,0.0,0.0,0.0,1.4839316465595591,0,0.0,0.0,0.0,0.0,0.0,0.0,8.364016847472413,0.0,1.9972138829829817,1.0652505865893578,0.0,0,0.0,2.0190088732472447,0.0,0,0,0.0,0.1896599563672922,0.0,1.810300907418336,0.0,0,0.0,15.127217442361792,0.0,4.216185047799517,0.0,0.9077083588792194,10.688303098268904,0.0,0.0,0.0,0.0,0.0,0,1.7204637477877196,0,0.0,0.0,0.0,0,0,0.0,0.0,13.267799342454367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01904725352120042,23.612838806931876,0.0,4.713898408433669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,5.219059654873479,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3514356642429237,0,4.308270897962725,0.012749393058895506,0.0,12.926110571015554,0.0,1.751139837923973,7.2893750880959,0.0,0.0,0.0,0.0,0.0,11.120025350061967,3.287656301832297,0.0,1.801324060827608,0.0,0.0,1.6501758293780064,0.0,0,0.0,0,0.0,0.0,0.0,0
1,0,0.0,0.0,8.109576338289372,0.0,0.0,0.0,0.0,1.9976996832601492,0,0.0,52.725468430881385,0.0,0.0,0.0,0.0,0.0,0.0,32.87713534018784,2.1274222145706463,0.0,0,17.97361683067514,1.766573322053883,0.0,0,0,0.0,-0.6433998812635668,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.891940730272786,0.0,0.0,0.0,0.0,0.0,16.0,2.574157259665402,0,2.212738778076045,0,0.0,0.0,0.0,0,0,7.5547071018420855,11.461275171240384,0.0,30.068583792735275,0.0,24.93469013192123,51.31792794262462,0.0,0.0,0.0,0,0.0,0.0,0.012709160590315705,1.676352648310835,0.0,15.906601639668777,0.0,0.0,0.0,0.0,0.0,0,9.288081674754515,0.0,0,0,8.0,0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3109834227733326,0,16.730200886310584,0.009431535415635486,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.9644085648934,0.0,0.0,0.08373739453674656,14.111057791203303,2.382836816747751,0.0,0,4.588507055687881,0,0.0,0.0,0.0,0
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.668585509672137,0,0.0,10.38331320121541,0.0,0.0,0.0,0.0,0.0,0.0,4.439347002448484,1.70131944109976,0.0,0,0.0,2.1352804687458913,0.0,0,0,0.0,0.8838764877263414,0.0,2.2073025793490997,0.0,0,0.0,0.0,0.0,0.0,2.700399428372863,0.0,6.0822899945220765,0.0,0.0,0.0,0.0,0.0,0,1.338534677149303,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.371913787829501,0.0,3.097994286520142,9.397408519983841,2.3006343056074097,0.0,0.0,0,0.0,0.0,0.022715749667509482,4.621701844733163,0.0,4.589476859728119,0.0,0.0,0.0,0.0,0.0,0,1.7003509280066775,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.4609947304810311,0,6.6729297892133586,0.015542497132776927,0.0,7.264045760260201,0.0,0.0,3.79854882945199,0.0,0.0,0.0,0.0,0.0,2.073283012795164,2.4373851759110345,0.0,0.0,0.0,0.0,1.5197978757331192,0.0,0,0.0,0,0.0,0.0,0.0,0
3,0,0.0,0.0,0.0,11.6643120168188,0.0,0.0,0.0,1.4529614275450082,0,0.0,0.0,0.0,0.0,0.0,0.0,8.364016847472413,0.0,1.9972138829829817,2.8064937824168754,0.0,0,0.0,2.0190088732472447,0.0,0,0,0.0,-1.6153030251662357,0.0,1.810300907418336,0.0,0,0.0,15.127217442361792,0.0,4.216185047799517,0.0,0.42781656481211455,10.688303098268904,0.0,0.0,0.0,0.0,0.0,0,0.9511326509904097,0,0.0,0.0,0.0,0,0,0.0,0.0,13.267799342454367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01904725352120042,23.612838806931876,0.0,4.713898408433669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,5.219059654873479,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3514356642429237,0,4.308270897962725,0.012749393058895506,0.0,12.926110571015554,0.0,1.751139837923973,7.2893750880959,0.0,0.0,0.0,0.0,0.0,11.120025350061967,3.287656301832297,0.0,1.801324060827608,0.0,0.0,1.9358095685914136,0.0,0,0.0,0,0.0,0.0,0.0,0
4,0,0.0,0.0,11.53197345298901,0.0,0.0,0.0,0.0,1.9974512279844867,0,0.0,18.90701995207579,0.0,0.0,0.0,0.0,0.0,0.0,6.216820990092831,2.147692215001204,0.0,0,16.0,4.2191432849242805,0.0,0,0,0.0,0.6061898751827217,0.0,2.979986890092455,0.0,0,0.0,0.0,0.0,0.0,12.646486239107936,0.0,0.0,0.0,0.0,0.0,16.0,20.711778169764628,0,1.605292140227085,0,0.0,0.0,4.605662170308914,0,0,12.24870974590176,2.7822496626519175,0.0,9.37922865878895,0.0,7.11477027250433,19.220771058778524,4.055343424990378,0.0,0.0,0,0.0,0.0,0.14063810949747602,1.8627370488013326,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,11.444077399047714,0.0,0,0,8.0,0,0.0,0.0,0.0,0.0,26.393626120990277,0,19.867505404303706,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.6408921524345867,0,8.0,0.05469640508115289,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.989395381960925,0.0,9.199684260711338,0.0,0.0,0.0,8.057735434839362,2.2308640903869192,0.0,0,8.0,0,8.0,0.0,0.0,0
5,0,0.0,0.0,10.424114372082075,0.0,0.0,0.0,0.0,1.484983522629169,0,0.0,2.988113231273678,0.0,0.0,0.0,0.0,0.0,0.0,1.914145752762081,1.9209421408302443,0.0,0,5.69104189826326,1.9825034906954995,0.0,0,0,0.0,0.1896599563672922,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.256200932132205,0.0,0,2.3175316186849737,0,0.0,0.0,0.0,0,0,9.821539363664668,1.8858815774963291,0.0,1.964611246434687,0.0,4.053313797632057,4.299247169476647,0.0,0.0,0.0,0,0.0,0.0,0.020229627456076524,4.278151047087665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6930282565220338,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.332721440348512,0,3.72033106334508,0.013599198370903183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7009475473846565,0.0,0.0,0.0,4.5570412821723165,2.4788707040693465,0.0,0,7.471526294629221,0,8.0,0.0,0.0,0
6,0,0.0,1.6878024181626101,0.0,3.7712101755186396,0.0,0.0,0.0,2.0027022526731515,0,0.0,3.847304759968804,0.0,0.0,0.0,0.0,8.623113979406606,0.0,2.1363215805047417,1.6196446819871002,0.0,0,0.0,1.766573322053883,0.0,0,0,0.0,-0.2268699624481373,0.0,11.077677173660742,0.0,0,0.0,2.0069967482438544,0.0,5.76700485059775,7.779042412854404,0.7839927334892437,8.72992313058949,0.0,0.0,0.0,0.0,0.0,0,1.1113771320082135,0,0.0,0.0,0.0,0,0,0.0,0.0,5.328235646712243,1.9826688074876369,0.0,2.12039398309759,3.6891255363483277,7.196305799576557,0.0,0.0,0,0.03835914586733205,0.0,0.012709160590315705,4.691238411684726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.831211709418443,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,15.842859911261044,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3109834227733326,0,0.0,0.009431535415635486,0.0,9.659126314765379,0.0,0.0,6.208826872879079,0.0,0.0,0.0,0.0,15.94110831374902,5.338373846583191,1.726544233602942,0.0,0.0,0.0,0.0,1.4631260633155911,0.0,0,0.0,0,0.0,0.0,0.0,0
7,0,0.0,3.6042741718074076,0.0,15.764174250357147,0.0,0.0,0.07587429310349175,2.4365561827085105,0,0.0,0.0,0.0,0.0,0.0,0.0,8.695851666051146,0.0,0.0,2.1309817587027506,0.0,0,0.0,2.143176425715057,0.11488692970134055,0,0,0.0,0.6061898751827217,0.0,10.097005799896507,0.0,0,0.0,19.379833486059546,0.0,9.664758908556156,4.00322310071121,0.0,8.652755452796228,6.749064828448635,0.0,0.0,0.0,0.0,0,0.7839772648378296,0,0.0,0.0,0.0,0,0,0.0,0.0,17.96812667590066,0.0,0.0,0.0,0.0,9.881352042503272,0.0,0.0,0,0.06436203878227513,0.0,0.026136297874573864,10.793739522830549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4293344565498485,3.9314713590453074,0,0,0.0,0,0.0,14.48429795774676,13.240541974803975,0.0,8.0,0,0.0,1.768090796054092,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3330371608156355,0,0.0,0.01625655074165409,0.0,12.854149475909125,0.0,10.587708042174958,7.8736446461342435,0.03214710538280167,0.0,0.0,0.0,8.0,14.042671997962337,2.2861124398276362,0.0,10.718437285841567,0.0,0.0,1.0360305786206467,0.0,0,0.0,0,0.0,0.0,0.0,0
8,0,0.0,0.0,0.0,11.6643120168188,0.0,0.0,0.04461021327796627,1.1719343039191876,0,0.0,0.0,0.0,0.0,0.0,0.0,8.364016847472413,0.0,1.9972138829829817,0.6959171818643319,0.0,0,0.0,1.766573322053883,0.034790625598612145,0,0,0.0,-1.0599298000789963,0.0,1.810300907418336,0.0,0,0.0,15.127217442361792,0.0,4.216185047799517,0.0,0.029238746045953883,10.688303098268904,1.739531279930607,0.0,0.0,0.0,0.0,0,1.6368536940738396,0,0.0,0.0,0.0,0,0,0.0,0.0,13.267799342454367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.012709160590315705,23.612838806931876,0.0,4.713898408433669,0.0,0.0,0.0,0.0,0.0,0,0.0,1.962849384230516,0,0,0.0,0,0.0,0.0,5.219059654873479,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3109834227733326,0,4.308270897962725,0.009431535415635486,0.0,12.926110571015554,0.0,1.751139837923973,7.2893750880959,0.0,0.0,0.0,0.0,0.0,11.120025350061967,3.287656301832297,0.0,1.801324060827608,0.0,0.0,1.1636654643804394,0.0,0,0.0,0,0.0,0.0,0.0,star
9,0,0.0,0.0,5.116622290533895,0.0,0.0,0.0,0.0,1.4015809045941336,0,0.0,8.0,0.0,0.0,0.0,0.0,1.7620615978426215,0.0,0.0,2.9782332081770004,0.0,0,13.38513879511058,2.0190088732472447,0.0,0,0,0.0,-0.9210864938071865,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.156182997995884,0.0,0.0,0.0,13.813768103049677,0.0,0,2.004493150050501,0,0.0,0.0,0.0,0,0,2.463862404920509,3.9690998259620294,0.0,8.0,0.0,3.7684062622619225,9.879518383911337,0.0,0.0,0.0,0,0.0,0.0,0.01904725352120042,2.198239406559172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.198161639389566,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.3514356642429237,0,0.0,0.012749393058895506,0.0,0.0,0.0,0.0,2.4447482736234925,0.0,0.0,0.0,0.0,4.120358650597564,0.0,0.0,0.0,0.0,0.0,2.077877928359071,2.646820026844296,0.0,0,0.0,0,0.0,0.0,0.0,0
