,motif_16_2,NetEMD_rw_2,upper_sign_stat_1,upper_exp_2,upper_ipr90,path_5,path_6,lower_sign_stat_2,upper_absolute_value,motif_7_1,path_3,rw_ipr_2,gaw20_score,path_20,in_strength_2,NetEMD_upper_2,upper_ipr_1,lower_sign_equal_2,lower_exp_4,comb_absolute_value,rw_sign_equal_1,motif_11_1,rw_exp_3,first_density,rw_sign_stat_2,motif_13_1,motif_10_1,NetEMD_lower_2,degree_std,path_16,comb_ipr_1,path_4,motif_8_1,in_strength_1,rw_ipr90,path_8,upper_exp_1,comb_ipr_4,path_7,rw_ipr_1,rw_sign_stat_1,comb_sign_equal_2,path_9,rw_ipr_3,comb_exp_3,motif_14_1,lower_absolute_value,motif_15_2,out_strength_1,in_out_strength_1,third_density,small_community,motif_12_1,upper_ipr_2,upper_exp_4,lower_exp_1,rw_ipr_4,NetEMD_comb_1,rw_exp_4,rw_exp_2,comb_exp_1,rw_sign_equal_2,path_15,motif_16_1,upper_sign_stat_2,in_out_strength_2,second_density,comb_ipr90,gaw10_score,lower_ipr_2,path_13,gaw_score,upper_sign_equal_1,upper_sign_equal_2,path_14,motif_9_2,comb_exp_4,lower_sign_stat_1,motif_6_1,motif_15_1,upper_ipr_3,motif_7_2,path_18,lower_abs90,comb_abs90,NetEMD_upper_1,comb_exp_2,motif_9_1,comb_ipr_3,comb_sign_stat_1,path_11,motif_12_2,NetEMD_lower_1,comb_sign_equal_1,motif_4_1,path_2,path_17,motif_6_2,path_12,motif_10_2,motif_5_1,first_strength,motif_11_2,lower_exp_2,second_strength,motif_4_2,lower_ipr_1,upper_exp_3,rw_abs90,rw_exp_1,comb_sign_stat_2,lower_sign_equal_1,motif_13_2,out_strength_2,comb_ipr_2,lower_ipr90,lower_ipr_4,NetEMD_comb_2,upper_abs90,path_10,upper_ipr_4,rw_absolute_value,motif_5_2,motif_14_2,lower_exp_3,motif_8_2,lower_ipr_3,NetEMD_rw_1,path_19,type
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6339436866314117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060232334954195,0.0,0,0.0,1.5003872563396667,0.0,0,0.0,0.0,1.3603862371471995,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.9596875047943747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.780554954229591,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2058299975998796,0.0,0.0,0.0,0,0.0,0.0,0.010347498319583908,7.575768398459386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.086171497471828,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.177085899311554,0,0.0,0.008117833788355545,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3982662451643928,0,0,0.0,0,0.0,0.0,0.0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734821449033704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586127870380558,0.0,0,0.0,1.727181759702666,0.0,0,0.0,0.0,-0.9863522292691475,0.0,2.6918493562240258,0.0,0,0.0,0.0,0.0,0.0,1.9544922149553512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8494679649545924,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7158260399135417,0.0,0.0,0,0.0,0.0,0.02302909012936888,4.271658733800116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5328920283064393,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.251762138078095,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2856857683195273,0,0.0,0.017142476910927032,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.655752358092713,0.0,0.0,0.0,0.0,0.0,0.0,1.7957533097023721,0,0,0.0,0,0.0,0.0,0.0,0
2,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.365217002455506,0,0.0,7.888565074417439,0.0,0.0,0.0,0.0,0.0,0.0,26.872278968695987,2.9796705432564137,0.0,0,15.130281664049733,1.727181759702666,0.0,0,0.0,0.0,0.3675353475095143,0.0,0.0,0.12937889812921197,0,0.0,0.0,0.0,0.0,26.334293814858146,0.0,0.0,0.0,0.0,0.0,15.370013045305004,26.64961471941107,0,1.8097708162888155,0,0.0,0,0.0,0,0,8.0,11.519644350309022,0.0,21.7380677188275,0.0,23.009886248846193,15.850005914862166,0.0,0.0,0.0,0,0.0,0.0,0.02302909012936888,0.0,0.0,26.996713586147266,0.0,0.0,0.0,0.0,0.0,0,23.04330342661787,0.0,0,0,8.0,0,0.0,0.0,0.0,0.0,28.077767686845746,0,25.40648936242276,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2856857683195273,0,31.020664235158787,0.017142476910927032,0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,24.977416277204885,0.0,0.0,0.0,19.86043874605008,2.4556443479150656,0,0,7.48556438821687,0,5.71746000659939,0.0,0.0,0
3,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.4826571885600162,0,0.0,7.888565074417439,0.0,0.0,0.0,0.0,0.0,0.0,26.872278968695987,0.8138190422277001,0.0,0,15.130281664049733,1.4181570270008304,0.0,0,0.0,0.0,0.5480536910800025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.334293814858146,0.0,0.0,0.0,0.0,0.0,15.370013045305004,26.64961471941107,0,2.829712830064348,0,0.0,0,0.0,0,0,8.0,11.519644350309022,0.0,21.7380677188275,0.0,23.009886248846193,15.850005914862166,0.0,0.0,0.0,0,0.0,0.0,0.007967174308993429,0.0,0.0,26.996713586147266,0.0,0.0,0.0,0.0,0.0,0,23.04330342661787,0.0,0,0,8.0,0,0.0,0.0,0.0,0.0,28.077767686845746,0,25.40648936242276,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2022503508162068,0,31.020664235158787,0.006754215454023634,0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,24.977416277204885,0.0,0.0,0.0,19.86043874605008,2.1682553889337854,0,0,7.48556438821687,0,5.71746000659939,0.0,0.0,0
4,0,0.0,0.0,2.0556372317580545,1.7867121188710136,0.0,0.13139343809784934,0.0,1.7716823819825196,0,0.0,1.7626965725927266,0.0,0.0,0.0,0.0,0.0,0.0,3.490837391540616,0.5589347119776504,0.0,0,0.0,1.7289109346334721,0.0,0,0.0,0.0,-0.3545380267724386,0.0,1.6507326690949866,0.0,0,0.0,0.0,0.0,0.0,3.694740910149952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.131758216567497,0,0.0,0,0.0,0,0,2.060010695008252,2.0926285598534964,0.0,3.8677121806287063,0.0,3.7288827185072257,2.2197342209094404,0.0,0.0,0.0,0,0.0,0.0,0.020103615518993864,0.0,0.0,4.045688377020799,0.0,0.0,0.0,0.0,0.0,0,1.9264957361891675,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.8573249932965923,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2915251364047524,0,5.629403864378671,0.015017734144241308,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.705872731423483,0.0,0.0,0.0,3.265461189107746,1.1337686078253946,0,0,3.8145176028713577,0,2.939643803213176,0.0,0.0,0
5,0,0.0,0.0,4.155691675965237,0.0,0.0,0.0,0.0,2.2125202713199488,0,0.0,3.329182029639435,0.0,0.0,0.0,0.0,0.0,0.0,3.7473829834583414,2.7005037341890272,0.0,0,0.0,1.727181759702666,0.0,0,0.0,0.0,-1.1668705728396356,0.0,0.0,0.3561324730283195,0,0.0,0.0,0.0,0.0,2.17318308630922,0.0,0.0,0.0,0.0,0.0,0.0,2.65673587808056,0,1.8396957882084637,0,0.0,0,0.0,0,0,1.7281965727441493,4.757949523383004,0.0,4.026925485937352,0.0,4.1421718293240115,5.347888414448017,0.0,0.0,0.0,0,0.0,0.0,0.02302909012936888,1.8219557215313777,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.2421893587791506,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.501911316362063,0,1.7105152216432908,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2856857683195273,0,8.0,0.017142476910927032,0,0.0,1.9630175739321563,0.0,0.0,0.0,0.0,0,0.0,4.839563957534208,0.0,6.244648742477311,0.0,0.0,0.0,3.0736182272193076,2.2722183363660178,0,0,5.338509206239736,0,7.174933895162569,0.0,0.0,0
6,0,0.0,0.0,0.0,3.4424521838024065,0.0,0.0,0.0,1.1384004250225888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1974181450987118,0.0,0,0.0,1.7289109346334721,0.0,0,0.0,0.0,-0.1740196832019504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7783510077931786,0.0,0.0,0.0,0.0,0.0,0,1.3186311693279331,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.020103615518993864,4.118946282608964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2915251364047524,0,0.0,0.015017734144241308,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.9125741195141837,0.0,0.0,0.0,0.0,0.0,1.334042764691342,0,0,5.391376030053227,0,6.018516847146452,0.0,0.0,path
7,0,0.0,0.0,36.071851803413196,0.0,0.0,0.0,0.0,1.776272618975504,0,0.0,110.82035318761179,3.9707851664216776,0.0,0.0,0.0,0.0,0.0,43.32683271685855,3.200050654313377,0.0,0,125.4652958823166,2.2404619845721627,0.0,0,0.0,0.0,0.0064986603685378225,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.71049968854224,0.0,0.0,0.0,0.0,0.0,123.30399729375576,110.26722915607016,0,2.126937593100267,0,0.0,0,2.015322003432208,0,0,34.79367974045579,51.47527178560138,0.0,130.3670814933034,0.0,110.1023950694081,112.46570094012353,0.0,0.0,0.0,0,0.0,0.0,0.025173730163732165,0.0,2.536422847459459,33.38918802412486,0.0,3.6859284251624116,0.0,0.0,0.0,0,85.85960512546289,0.0,0,0,16.723119696069794,0,0.0,0.0,0.0,0.0,83.31641870215016,0,104.35228808103547,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5624230365079292,0,35.434243805708405,0.017555315016943025,0,0.0,20.780250780098847,0.0,0.0,0.0,0.0,0,0.0,83.41239561438724,0.0,49.06507175721589,0.0,0.0,0.0,55.52947179436112,3.79720943646741,0,0,38.496068644434956,0,37.72226247694442,0.0,0.0,clique
8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2644248941647263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7427373425937012,1.1087060264030169,0.0,0,3.6862521471143888,1.5003872563396667,0.0,0,0.0,0.0,0.7285720346504907,0.0,1.9033217711960817,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439683667601365,0.0,0,1.5583896203125054,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6559978242536104,0.0,0.0,0,0.0,0.0,0.010347498319583908,2.0002445555822836,0.0,10.01480770710809,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.286898883723693,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.177085899311554,0,9.1091786354737,0.008117833788355545,0,1.6806459382549939,0.0,0.0,0.0,0.0,0.0,0,0.0,4.294690954398861,3.6898666973426164,3.6102158626344085,0.0,0.0,0.0,0.0,1.8021165520591842,0,0,5.442150178888034,0,6.36296955563295,0.0,0.0,path
9,0,0.0,0.0,2.0556372317580545,1.7867121188710136,0.0,0.0,0.0,2.276322408609208,0,0.0,1.7626965725927266,0.0,0.0,0.0,0.0,0.0,0.0,3.490837391540616,1.1829681599207518,0.0,0,0.0,1.4181570270008304,0.0,0,0.0,0.0,0.09675783215378193,0.0,1.6507326690949866,0.0,0,0.0,0.0,0.0,0.0,3.694740910149952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5127470219889325,0,0.0,0,0.0,0,0,2.060010695008252,2.0926285598534964,0.0,3.8677121806287063,0.0,3.7288827185072257,2.2197342209094404,0.0,0.0,0.0,0,0.0,0.0,0.007967174308993429,0.0,0.0,4.045688377020799,0.0,0.0,0.0,0.0,0.0,0,1.9264957361891675,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.8573249932965923,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.2022503508162068,0,5.629403864378671,0.006754215454023634,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.705872731423483,0.0,0.0,0.0,3.265461189107746,1.667213385720679,0,0,3.8145176028713577,0,2.939643803213176,0.0,0.0,0
