,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_4,type
0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057848612981168494,1.1601586684960332,0.0034528531800477177,0.0,0,1.0749960210631135,0.0031993929198306952,1.6936317701408101,0.0,0.0,0.0,0.0,2.2547688193558577,0.0,0.0,6.194404328005621,0.0,0.0,0.0,0.0,0.0,1.8510143879939833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6550339563478667,0.0,0.0,0.0,0.0,0.0,1.2124806852906946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.465896511534673,0.0,0.0,0.0,0.0,0.0,1.4722975349927587,2.100501336837586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831023258069162,0.0,0.0,0.0,0.0,0.0,1.3949612397016595,0.0,0.0,0.0,0.0,0.23611038079773916,0.0,0.0,0.0,0.0,0.1905342136033564,0.0,0.07943633023729493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1179844029088266,1.1601586684960332,0.0034528531800477177,0.0,0,1.0749960210631135,0.0031993929198306952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0023274502340715,0.0,0.0,0.0,0.0,0.0,1.498407638033643,2.306547359059772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.720139564762414,0.0,0.0,0.0,0.0,0.0,1.2530644807480478,2.072218583511755,1.8586220603765922,0.0,0.0,0.0,0.0,0.0,1.9184311078882232,6.8509497553836365,0.0,0.0,0.0,0.0,0.0,1.7837030857444316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7332977330388815,0.0,0.0,0.0,0.0,0.0,1.587270440154274,0.0,0.0,0.0,0.0,0.08060732014082628,0.0,0.0,0.0,0.17251287084931932,0.0,0.0,0.0,0.5268171035349034,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46987577096670013,1.1601586684960332,0.0034528531800477177,0.0,0,1.0749960210631135,0.0031993929198306952,0.0,0.0,0.0,2.137982198931237,0.0,0.0,1.8561748892448302,3.5383170145911347,0.0,0.0,0.0,0.0,0.0,0.0,1.578566810844086,0.0,0.0,0.0,0.0,0.0,0.0,1.911443325986683,2.030483468612018,0.0,0.0,0.0,0.0,0.0,0.0,1.7736775173599395,5.490180684499045,6.751102990622366,16.0,16.0,0.0,0.0,12.437909086969404,11.428564743558685,0.0,0.0,0.0,0.0,0.0,0.0,1.018946867249503,0.0,0.0,2.361929327439082,4.2452265611924815,0.0,0.0,1.9195084732268017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5177724265724823,0.0,0.0,0.3127629451784264,0.0,0.0,0.0,0.0,0.0,0.0,0.027487231416746978,0.0,0.0,0.15759058541788587,0.0,0.0,0.0,0.0,0.0,0.0,0
3,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22265947617538115,1.4917494987909052,0.008427963270005114,0.0,0,1.2493684118424295,0.007058578597979828,0.0,0.0,11.132665058170465,12.173623480014513,14.674343319374472,16.169109523809023,4.952616841456214,5.912919576523866,0.0,0.0,0.0,0.0,0.0,0.0,1.6531934928751586,0.0,0.0,14.222805018368241,14.938483607062626,0.0,0.0,6.707081628870693,5.806748140286562,0.0,0.0,0.0,0.0,0.0,0.0,1.722882357247731,0.0,0.0,20.405387431973384,19.89484263093872,16.471480854718873,17.637345953032256,7.121705917421744,9.84733449751269,2.0244349181120715,0.0,0.0,0.0,0.0,0.0,1.5457021767420913,0.0,0.0,0.0,0.0,0.0,2.5515782990411027,12.402675670329407,18.322543703242324,0.0,0.0,0.0,0.0,0.0,0.0,1.9219444680970907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418018994134063,0.0,0.0,0.3046848803900425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310165661841074,1.4917494987909052,0.008427963270005114,0.0,0,1.2493684118424295,0.007058578597979828,1.6936317701408101,0.0,0.0,0.0,0.0,2.2547688193558577,0.0,0.0,6.194404328005621,0.0,0.0,0.0,0.0,0.0,1.2936878853594933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6550339563478667,0.0,0.0,0.0,0.0,0.0,1.0271588888712044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.465896511534673,0.0,0.0,0.0,0.0,0.0,1.3822478362433819,2.100501336837586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831023258069162,0.0,0.0,0.0,0.0,0.0,1.1975555592301108,0.0,0.0,0.5148249335541973,0.05388095846866195,0.0,0.0,0.0,0.0,0.0,0.07589551405139536,0.0,0.20651180981806722,0.36815182470894386,0.0,0.002104040780982731,0.0,0.0,0.0,0.0,0
5,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30506490777248746,1.4917494987909052,0.008427963270005114,0.0,0,1.2493684118424295,0.007058578597979828,2.004129401260336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4267560549871163,0.0,0.0,0.0,0.0,0.0,1.2063596090412663,16.429408144917893,5.712711477082436,0.0,0.0,0.0,0.0,8.0,6.811809827287192,2.859241649695537,1.7335921982481919,0.0,0.0,0.0,0.0,1.1066099716351108,9.33430294803804,14.26765240627557,0.0,0.0,0.0,0.0,6.481839030658798,4.614627347794812,6.108796101246117,0.0,0.0,0.0,0.0,0.0,1.2535992939684761,6.254581522032952,2.620769080371841,0.0,0.0,0.0,0.0,1.8873236898528163,2.9410237459718083,3.5298944223519353,0.0,1.7602167595431717,0.040935273477748176,0.0,0.0,1.1746516270665446,0.0,0.0,0.0,0.005125022199593812,0.0,0.0,0.0,0.0,0.0,0.2591171068139301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08624538428158544,0
6,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35417854500436313,1.1158062388321996,0.0028392016255272255,0.0,0,1.0931956779077336,0.002781668391622732,0.0,0.0,11.132665058170465,12.173623480014513,14.674343319374472,16.169109523809023,4.952616841456214,5.912919576523866,0.0,0.0,0.0,0.0,0.0,0.0,2.123642153453946,0.0,0.0,14.222805018368241,14.938483607062626,0.0,0.0,6.707081628870693,5.806748140286562,0.0,0.0,0.0,0.0,0.0,0.0,1.502344491264036,0.0,0.0,20.405387431973384,19.89484263093872,16.471480854718873,17.637345953032256,7.121705917421744,9.84733449751269,2.0244349181120715,0.0,0.0,0.0,0.0,0.0,2.121787278802263,0.0,0.0,0.0,0.0,0.0,2.5515782990411027,12.402675670329407,18.322543703242324,0.0,0.0,0.0,0.0,0.0,0.0,2.168615137780586,0.0,0.0,0.18458089629958763,0.08747646483778734,0.0,0.0,0.0,0.0,0.0,0.08175252290415859,0.0,0.19451916607757552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22265947617538115,1.1601586684960332,0.0034528531800477177,0.0,0,1.0749960210631135,0.0031993929198306952,0.0,0.0,11.132665058170465,12.173623480014513,14.674343319374472,16.169109523809023,4.952616841456214,5.912919576523866,0.0,0.0,0.0,0.0,0.0,0.0,2.234108884242166,0.0,0.0,14.222805018368241,14.938483607062626,0.0,0.0,6.707081628870693,5.806748140286562,0.0,0.0,0.0,0.0,0.0,0.0,1.7651564252954826,0.0,0.0,20.405387431973384,19.89484263093872,16.471480854718873,17.637345953032256,7.121705917421744,9.84733449751269,2.0244349181120715,0.0,0.0,0.0,0.0,0.0,1.0381520480266848,0.0,0.0,0.0,0.0,0.0,2.5515782990411027,12.402675670329407,18.322543703242324,0.0,0.0,0.0,0.0,0.0,0.0,1.6016229808296742,0.0,0.0,0.07388026818842522,0.6759105237762866,0.08234985997200416,0.25566994092601475,0.0,0.0,0.0,0.20667941484757188,0.5161093376567751,0.07765736128001152,0.0,0.0,0.027625878279138337,0.0,0.0,0.0,0.0,0
8,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3422285171478316,4.3959552823485835,2.2495034717378086,14.832741904351828,0.5933096761740732,8.0,0,2.6956732698268717,0.10782693079307487,0.0,0.0,10.674801304074919,11.103833899647508,0.0,1.7808360547800728,2.376211337243837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3017169401529602,8.0,0.0,17.697556995845247,20.043397915355612,8.0,8.0,16.096165755991258,15.260437109785435,3.7481250641085695,0.0,0.0,0.0,0.0,0.0,2.1830395613305003,0.0,0.0,11.41198363356402,11.164900550192478,13.129000437217183,13.95322181044438,9.778009842687021,14.001085946485414,2.1901950403379176,0.0,0.0,0.0,0.0,0.0,0.5668320748454655,2.497048995591233,0.0,15.9533173896654,15.627680177443393,14.567360915406766,14.436108955388889,11.160722611617617,9.782103726142354,0.0,0.0,0.0,0.0,0.0,0.0,0.6925501874617975,0.7661293940464131,0.571463236279322,0.5185018286373937,0.0,0.5980979044500729,0.0,0.0,0.0,0.0,0.2601084862816012,0.004473984574096794,0.0,0.2890372305563359,0.0,0.13150141592004463,0.0,0.0,0.0,0.0,clique
9,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0355789713117205,1.4917494987909052,0.008427963270005114,0.0,0,1.2493684118424295,0.007058578597979828,0.0,0.0,10.674801304074919,11.103833899647508,0.0,1.7808360547800728,2.376211337243837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0018043158935996,8.0,0.0,17.697556995845247,20.043397915355612,8.0,8.0,16.096165755991258,15.260437109785435,3.7481250641085695,0.0,0.0,0.0,0.0,0.0,1.7741055737480067,0.0,0.0,11.41198363356402,11.164900550192478,13.129000437217183,13.95322181044438,9.778009842687021,14.001085946485414,2.1901950403379176,0.0,0.0,0.0,0.0,0.0,1.5285054652360337,2.497048995591233,0.0,15.9533173896654,15.627680177443393,14.567360915406766,14.436108955388889,11.160722611617617,9.782103726142354,0.0,0.0,0.0,0.0,0.0,0.0,1.637357207974675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014420846333408184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
