,lower_exp_2,first_strength,lower_exp_1,in_strength_1,rw_exp_1,upper_sign_stat_2,lower_abs90,path_19,comb_exp_2,upper_exp_4,type,motif_5_2,motif_15_2,degree_std,path_14,gaw20_score,path_13,upper_absolute_value,small_community,upper_ipr_1,path_12,comb_ipr_1,comb_ipr90,rw_sign_equal_1,upper_ipr_3,rw_ipr_4,lower_ipr90,upper_ipr_2,upper_exp_2,path_2,gaw10_score,comb_abs90,path_10,path_6,path_9,in_out_strength_2,motif_11_2,upper_ipr_4,motif_10_1,rw_absolute_value,rw_ipr_1,path_7,rw_exp_2,motif_13_2,NetEMD_comb_1,comb_sign_equal_1,motif_13_1,NetEMD_rw_1,upper_ipr90,first_density,second_strength,motif_7_1,gaw_score,comb_ipr_4,motif_5_1,third_density,motif_7_2,motif_4_2,rw_abs90,comb_exp_1,second_density,upper_exp_1,comb_ipr_3,out_strength_1,path_18,comb_ipr_2,motif_9_1,motif_15_1,lower_exp_4,rw_sign_equal_2,NetEMD_comb_2,motif_10_2,lower_ipr_4,rw_sign_stat_2,upper_abs90,motif_12_2,out_strength_2,motif_16_1,path_8,rw_sign_stat_1,comb_absolute_value,NetEMD_rw_2,upper_sign_equal_1,motif_11_1,NetEMD_upper_1,upper_sign_equal_2,upper_sign_stat_1,lower_exp_3,comb_sign_stat_1,motif_14_1,comb_sign_stat_2,rw_ipr_2,motif_6_2,NetEMD_upper_2,motif_8_2,lower_ipr_2,rw_exp_3,path_15,motif_4_1,rw_ipr_3,motif_6_1,NetEMD_lower_2,upper_exp_3,path_20,path_11,motif_9_2,rw_ipr90,comb_sign_equal_2,NetEMD_lower_1,lower_ipr_1,lower_sign_stat_1,lower_sign_stat_2,path_4,lower_ipr_3,path_5,motif_14_2,comb_exp_3,in_out_strength_1,lower_sign_equal_2,path_17,motif_16_2,motif_8_1,path_3,lower_sign_equal_1,path_16,lower_absolute_value,rw_exp_4,comb_exp_4,in_strength_2,motif_12_1
0,25.483356379482633,1.7813888891256326,0.0,0,0.0,0.0,0.0,0.0,16.10641767743603,10.228479478764864,0,0,0,-0.5132893951821225,0,0.0,0.0,2.3190091854006702,0,0.0,0.0,0.0,0.0,0.0,23.991573950493905,5.7542448939482735,0.0,13.106788846316867,15.745416767397764,0.0,0.0,0.0,0.0,0,0.0,0,0,9.564994145688857,0,2.209129009473823,0.0,0,11.53356708109266,0,7.857372953195519,0.0,0,0.0,0.0,3.3551750720168787,0.036354875288278216,0,0.0,7.567419695052318,0,7.21561595872593,0,0,0.0,0.0,0.06847296065340569,0.0,8.0,0,0.0,17.890187961137258,0,0,20.406673412558057,0.0,2.0537489106318225,0,24.957656931028584,0.0,0.0,0,0,0,0.0,0.0,2.816183403716227,0.0,0.0,0,0.0,0.0,0.0,16.0,0.0,0,0.0,11.35931311053207,0,0.0,0,24.0,12.355574792448586,0.0,0,8.0,0,0.0,23.436960043545138,0.03429431678442257,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0,8.0,0,0.0,0.0,0.0,0,0.0,0.0,0.3086289047265885,1.6602427194947253,5.869537444100615,3.555044723292566,0,0
1,38.927706089683696,1.6409092559049978,0.0,0,0.0,0.0,0.0,0.0,6.239139733413676,3.9882662689562545,0,0,0,-0.628635326683723,0,0.0,0.0,2.608065669299464,0,0.0,0.0,0.0,0.0,0.0,3.9985770032345904,16.039435371184194,0.0,6.941111378091134,6.646635647569083,0.0,0.0,0.0,0.0,0,0.0,0,0,12.966567077176444,0,2.5654470774991673,0.0,0,14.760274806414795,0,0.0,0.0,0,0.0,0.0,2.6206981712211204,0.023441560798642826,0,0.0,0.0,0,3.7813097826023885,0,0,0.0,0.0,0.03743854530315886,0.0,4.726005278980121,0,0.10492444070914066,3.977839840120481,0,0,18.52410573205256,0.0,0.0,0,23.791248385322362,0.0,0.0,0,0,0,0.0,0.0,2.0551984825974166,0.0,0.0,0,0.0,0.0,0.0,9.459449284833818,0.0,0,0.0,17.321110646698877,0,0.0,0,41.53610868225876,8.0,0.0,0,8.0,0,0.0,4.342097881740936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.54573520373123,0.0,0,5.084607890536937,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.211931223804434,18.407332994650798,2.322693347019583,0,0
2,7.778698051012084,1.2420658628993777,7.377253893774663,0,2.406872825204315,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.2053649841917256,0,0.0,0.0,1.59156635132798,0,5.929803993758473,0.0,4.23584348378231,10.824289102072143,0.0,0.0,0.0,3.8850607493311773,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1.2667808546788162,5.457976429523896,0,0.0,0,0.0,0.0,0,0.0,3.5998515350899623,1.7150276740106185,0.009338841074431411,0,0.0,1.8494725451233291,0,0.0,0,0,0.0,4.969303895451341,0.012894944917373072,1.7564519624514368,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.5205639058106994,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,8.0,0.0,0.0,0,0.0,0,0.0,0.0,0.045681597426556045,0.0,0,1.8879048682363246,0.0,0.0,15.097489023270732,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.013251294182437754,0.0,0,0.0,0.0,0.20287306005940753,1.2326911278534356,0.0,1.6584224344304246,0,0
3,60.008739783239484,1.6409092559049978,0.0,0,0.0,0.0,0.0,0.0,8.334978714298861,56.865229685456995,0,0,0,0.5248239883322819,0,0.0,0.0,1.8830400836305898,0,0.0,0.0,0.0,0.0,0.0,20.89350007899941,97.46301943690267,0.0,21.74328106472702,27.56359765972261,0.0,0.0,0.0,0.0,0,0.0,0,0,71.38475109900293,0,2.5002393394353235,0.0,0,97.30014078813505,0,0.0,0.0,0,0.0,0.0,2.6206981712211204,0.023441560798642826,0,0.0,16.960510663883205,0,3.7813097826023885,0,0,0.0,0.0,0.03743854530315886,0.0,0.0,0,0.0,7.0858359763550345,0,0,70.14854764989624,0.0,0.0,0,81.38067900177786,0.0,0.0,0,0,0,0.0,0.0,2.8405377693862897,0.0,0.0,0,0.0,0.0,0.0,50.743287038755454,0.0,0,0.0,94.03553029834204,0,0.0,0,59.91544093190217,77.63324491169443,0.0,0,74.79525313725932,0,0.0,23.523997062399104,0.03781262550608912,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.59281419400168,0.0,0,3.763140710924871,0,0.0,0.19532147866088145,0.0,0,0.0,0.0,0.007181549675882523,2.683368657121602,76.48741437355295,21.619753708601724,0,0
4,25.483356379482633,1.4223577899173079,0.0,0,0.0,0.0,0.0,0.0,16.10641767743603,10.228479478764864,0,0,0,2.48570482385949,0,0.0,0.0,1.4784712136384652,0,0.0,0.0,0.0,0.0,0.0,23.991573950493905,5.7542448939482735,0.0,13.106788846316867,15.745416767397764,0.0,0.0,0.0,0.0,0,0.0,0,0,9.564994145688857,0,2.1079457345587183,0.0,0,11.53356708109266,0,0.0,0.0,0,0.0,0.0,2.526290222466108,0.02735303442148669,0,0.0,7.567419695052318,0,3.33986941519374,0,0,0.0,0.0,0.04858250427819439,0.0,8.0,0,0.09267876626977235,17.890187961137258,0,0,20.406673412558057,0.0,0.0,0,24.957656931028584,0.0,0.0,0,0,0,0.08756017603304542,0.0,0.8801845842629424,0.0,0.0,0,0.0,0.0,0.0,16.0,0.0,0,0.0,11.35931311053207,0,0.0,0,24.0,12.355574792448586,0.0,0,8.0,0,0.0,23.436960043545138,0.09227773452806694,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0,8.0,0,0.0,0.0,0.0,0,0.0,0.0,0.47813864072061885,3.118657157201133,5.869537444100615,3.555044723292566,0,0
5,3.479500583164242,1.5853324945423202,0.0,0,0.0,0.0,0.0,0.0,7.855028803894085,11.465822333325276,0,0,0,-0.28259753217892153,0,0.0,0.0,1.5201977629231196,0,0.0,0.0,0.0,0.0,0.0,18.930531284285554,2.3708419113112837,0.0,31.304955394726523,26.744118362139304,0.0,0.0,0.0,0.0,0,0.0,0,0,16.648211376326913,0,2.340777749197588,0.0,0,7.159025385553615,0,0.0,0.0,0,0.0,0.0,2.461270369641041,0.023661679023019706,0,2.1256895943609506,2.145888868580254,0,3.0358442976218716,0,0,0.0,0.0,0.03673537865135882,0.0,0.0,0,0.0,8.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.6764264934802238,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0,0.0,6.259124874946517,0,0.0,0,3.578018780726203,0.0,0.0,0,0.0,0,0.0,20.083906119411672,0.2707006862120776,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0,2.1322530281182797,0,0.0,0.0,0.0,0,0.0,0.0,0.26716721549163897,2.1750054958682465,0.0,3.87451484886288,0,0
6,38.927706089683696,1.1918992187245754,0.0,0,0.0,0.0,0.0,0.0,6.239139733413676,3.9882662689562545,0,0,0,-0.397943463680522,0,0.0,0.0,1.7134787907238076,0,0.0,0.0,0.0,0.0,0.0,3.9985770032345904,16.039435371184194,0.0,6.941111378091134,6.646635647569083,0.0,0.0,0.0,0.0,0,0.0,0,0,12.966567077176444,0,1.893633101825222,0.0,0,14.760274806414795,0,0.0,0.0,0,0.0,0.0,1.4968188772497442,0.007267678162954728,0,1.981596769236318,0.0,0,0.0,0,0,0.0,0.0,0.00912694437347405,0.0,4.726005278980121,0,0.0,3.977839840120481,0,0,18.52410573205256,0.0,0.0,0,23.791248385322362,0.0,0.0,0,0,0,0.0,0.0,1.0067572898151294,0.0,0.0,0,0.0,0.0,0.0,9.459449284833818,0.0,0,0.0,17.321110646698877,0,0.0,0,41.53610868225876,8.0,0.0,0,8.0,0,0.0,4.342097881740936,0.11048030155756454,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.54573520373123,0.0,0,5.084607890536937,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.5440169796630396,18.407332994650798,2.322693347019583,0,0
7,7.778698051012084,1.299382118551411,7.377253893774663,0,2.406872825204315,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06344026232587995,0,0.0,0.0,1.7951590504716086,0,5.929803993758473,0.0,4.23584348378231,10.824289102072143,0.0,0.0,0.0,3.8850607493311773,0.0,0.0,0.0,0.0,0.0,0.13102437360255817,0,0.0,0,0,0.0,0,1.2923328888581787,5.457976429523896,0,0.0,0,0.0,0.0,0,0.0,3.5998515350899623,1.921890408213847,0.011105830073088982,0,0.0,1.8494725451233291,0,0.5137675923728738,0,0,0.0,4.969303895451341,0.016426413745417496,1.7564519624514368,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.8286348636237055,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,8.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.8879048682363246,0.0,0.0,15.097489023270732,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.12747352002143558,0.0,0,0.0,0.0,0.0,1.078632770002825,0.0,1.6584224344304246,0,0
8,3.479500583164242,1.3094463432620715,0.0,0,0.0,0.0,0.0,0.0,7.855028803894085,11.465822333325276,0,0,0,0.5248239883322819,0,0.0,0.0,2.1253632493485615,0,0.0,0.0,0.0,0.0,0.0,18.930531284285554,2.3708419113112837,0.0,31.304955394726523,26.744118362139304,0.0,0.0,0.0,0.0,0,0.0,0,0,16.648211376326913,0,1.9935215968944973,0.0,0,7.159025385553615,0,0.0,0.0,0,0.0,0.0,1.8446404323010048,0.014080068207119049,0,0.0,2.145888868580254,0,0.15255587027755294,0,0,0.0,0.0,0.01983484335807532,0.0,0.0,0,0.0,8.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.7278032638657925,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0,0.0,6.259124874946517,0,0.0,0,3.578018780726203,0.0,0.13040552458981186,0,0.0,0,0.0,20.083906119411672,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0,2.1322530281182797,0,0.0,0.0,0.0,0,0.0,0.0,0.41243036507327135,1.4850463603165673,0.0,3.87451484886288,0,0
9,21.859298027771416,2.507919442133545,0.0,0,0.0,0.0,0.0,0.08982173737376921,4.910737226865128,15.182075865303645,0,0,0,0.8708617828370834,0,0.0,0.0,2.1061706352017637,0,0.0,0.0,0.0,3.5824241222866244,0.0,16.0,14.015007250671411,0.0,30.007284036468263,27.972126675201697,0.0,0.0,0.0,0.0,0,0.0,0,0,16.62418348168767,0,2.5351757318380237,0.0,0,24.500889222929743,0,0.0,0.0,0,0.0,0.0,17.310164984121247,0.1139963382787975,0,0.0,4.6048476913694065,0,8.0,0,0,0.0,0.0,0.7868256810964204,0.0,8.0,0,0.0,5.861278529946755,0,0,9.555446963265682,0.0,0.0,0,12.277805776724236,0.0,0.0,0,0,0,0.0,0.0,2.4238737765298444,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0,0.0,24.523061072681735,0,0.0,0,23.063789389888672,16.0,0.0,0,16.0,0,0.0,16.0,0.08425503483100778,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0,10.215097879268129,0,0.0,0.04327221274537611,0.0,0,0.0,0.0,0.16640354535822344,1.677924017762972,11.977295570741502,4.359148081201897,0,0
10,0.0,1.6409092559049978,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4094780568306814,0,0.0,0.0,1.4677701975827175,0,0.0,0.0,0.0,11.601054620531686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1.3554382615122795,1.7097750418421869,0,0.0,0,0.0,0.0,0,0.0,0.0,2.6206981712211204,0.023441560798642826,0,0.0,0.0,0,3.7813097826023885,0,0,0.0,0.0,0.03743854530315886,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.9719480432129756,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.1096049609965849,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04536154338181437,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4670070520758631,0.0,0.0,0,0
11,25.483356379482633,1.6409092559049978,0.0,0,0.0,0.0,0.0,0.0,16.10641767743603,10.228479478764864,0,0,0,-0.397943463680522,0,0.0,0.0,2.0474153075488877,0,0.0,0.0,0.0,0.0,0.0,23.991573950493905,5.7542448939482735,0.0,13.106788846316867,15.745416767397764,0.0,0.0,0.0,0.0,0,0.0,0,0,9.564994145688857,0,1.6943672874517974,0.0,0,11.53356708109266,0,0.0,0.0,0,0.0,0.0,2.6206981712211204,0.023441560798642826,0,0.0,7.567419695052318,0,3.7813097826023885,0,0,0.0,0.0,0.03743854530315886,0.0,8.0,0,0.0,17.890187961137258,0,0,20.406673412558057,0.0,0.0,0,24.957656931028584,0.0,0.0,0,0,0,0.0,0.0,1.7416944881267595,0.0,0.0,0,0.0,0.0,0.0,16.0,0.0,0,0.0,11.35931311053207,0,0.0,0,24.0,12.355574792448586,0.19365208300032036,0,8.0,0,0.0,23.436960043545138,0.04907707491794634,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0,8.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0764386756240683,5.869537444100615,3.555044723292566,0,0
12,0.0,1.4223577899173079,0.0,0,0.0,0.0,0.0,0.0,0.0,1.864849172159457,0,0,0,-0.5132893951821225,0,0.0,0.0,1.7874354918279574,0,0.0,0.0,0.0,4.392379093246987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1.6298029816845312,0.0,0,1.8177026555066718,0,0.0,0.0,0,0.0,0.0,2.526290222466108,0.02735303442148669,0,0.0,0.0,0,3.33986941519374,0,0,0.0,0.0,0.04858250427819439,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0150294846245123,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.04283023647672615,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.2009470317901402,0.0,0,0.0,0.0,0.2717274804910266,1.436806729658156,0.0,0.0,0,0
13,0.0,1.4204696318522305,0.0,0,2.0677258021674616,0.0,0.0,0.0,8.0,1.848121498003658,0,0,0,2.0243210978530883,0,0.0,0.0,1.25830215098217,0,4.743798034789755,0.0,1.8557465665341786,3.615403513020367,0.0,8.0,0.0,4.131876753771227,2.957754530032068,2.8008903930700235,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1.1684881302668717,4.6569620436804495,0,2.784735592888931,0,0.0,0.0,0,0.0,3.8937844579858574,1.9297203790245538,0.01434817809951748,0,0.0,0.0,0,0.5503796069019474,0,0,0.0,0.0,0.01949212504065206,1.980608583401072,8.0,0,0.0,8.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.5521883311776373,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.176671299101762,0,0.0,0,0.0,8.0,0.0,0,8.0,0,0.0,8.0,0.0,0.0,0,2.0851698885416443,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.0,0,0.0,0.0,0.0,0,0.0,0.0,0.3838466557572273,1.8544742621496646,2.2320058926563964,1.7812596528744953,0,0
